name_key,name
S05_89766780,朱桓
S06_86747277,朱桓
S07_85745673,朱桓
S08_82815671,朱桓
S09_87848159,朱桓
S10_82745459,朱桓
S11_82735659,朱桓
S12_84827756,朱桓
S06_71724965,朱據
S07_78735271,朱據
S08_66765869,朱據
S09_78637778,朱據
S10_59736872,朱據
S11_57727076,朱據
S12_77577270,朱據
S04_79161336,祝融
S05_81141454,祝融
S06_87251865,祝融
S07_70241958,祝融
S08_80423872,祝融
S09_68853230,祝融
S10_85282274,祝融
S11_85292474,祝融
S12_74852924,祝融
S03_74484261,朱光
S03_74484373,朱讚
S08_71383647,朱讚
S12_32355566,朱鑠
S01_82695860,朱儁
S03_75607480,朱儁
S04_76607483,朱儁
S05_76617483,朱儁
S06_75657783,朱儁
S07_78647278,朱儁
S08_65726272,朱儁
S09_81407277,朱儁
S10_62737078,朱儁
S11_65707173,朱儁
S12_89657071,朱儁
S02_7833FF65,朱然
S03_75352760,朱然
S04_76382456,朱然
S05_76403463,朱然
S06_72512662,朱然
S07_85705674,朱然
S08_72655374,朱然
S09_82706562,朱然
S10_66716079,朱然
S11_69716075,朱然
S12_79697160,朱然
S01_78454221,朱治
S02_4443FF45,朱治
S03_57483248,朱治
S04_57473348,朱治
S05_59473246,朱治
S06_55564765,朱治
S07_80747275,朱治
S08_70757274,朱治
S09_70587274,朱治
S10_58747376,朱治
S11_56727375,朱治
S12_71567273,朱治
S01_87721846,朱褒
S02_7313FF18,朱褒
S03_59606714,朱褒
S07_58212024,朱褒
S08_70212045,朱褒
S09_65711826,朱褒
S10_72121937,朱褒
S11_73343240,朱褒
S12_68733432,朱褒
S01_87753961,朱靈
S02_7539FF40,朱靈
S03_74353039,朱靈
S04_75352940,朱靈
S05_63402941,朱靈
S06_58363429,朱靈
S07_77433853,朱靈
S08_71525053,朱靈
S09_74736650,朱靈
S10_70696138,朱靈
S11_73675342,朱靈
S12_71736753,朱靈
S01_65249637,荀彧
S02_3997FF89,荀彧
S03_37968585,荀彧
S04_35979084,荀彧
S05_34989590,荀彧
S06_29979392,荀彧
S07_29979392,荀彧
S08_13959587,荀彧
S09_51119699,荀彧
S10_14969993,荀彧
S11_14959893,荀彧
S12_62149598,荀彧
S02_7665FF68,淳于瓊
S03_73625061,淳于瓊
S04_75614857,淳于瓊
S05_72584569,淳于瓊
S06_67606266,淳于瓊
S07_68573241,淳于瓊
S08_66332939,淳于瓊
S09_70682527,淳于瓊
S10_67323133,淳于瓊
S11_66292936,淳于瓊
S12_72662929,淳于瓊
S03_41426972,荀惲
S08_74562554,荀愷
S09_55756772,荀愷
S08_21697776,荀顗
S09_16117072,荀顗
S10_11737574,荀顗
S11_13707469,荀顗
S08_20807638,荀勗
S09_15197874,荀勗
S10_16777641,荀勗
S11_19777253,荀勗
S03_49577248,荀諶
S07_31817065,荀諶
S08_28797265,荀諶
S09_20247773,荀諶
S10_21797468,荀諶
S11_25777864,荀諶
S12_34257878,荀諶
S03_45707776,荀爽
S01_65278948,荀攸
S02_4194FF72,荀攸
S03_40948570,荀攸
S04_38949180,荀攸
S05_49959082,荀攸
S06_41909180,荀攸
S07_26949088,荀攸
S08_25919084,荀攸
S09_70219489,荀攸
S10_25948886,荀攸
S11_26948884,荀攸
S12_73269488,荀攸
S09_69615132,焦彝
S10_65553257,焦彝
S11_69634252,焦彝
S09_26137074,鍾毓
S10_11717470,鍾毓
S11_12717672,鍾毓
S01_61287866,蔣琬
S02_6184FF83,蔣琬
S03_60858084,蔣琬
S04_61859383,蔣琬
S05_54919484,蔣琬
S06_55869682,蔣琬
S07_38819378,蔣琬
S08_33809078,蔣琬
S09_73388493,蔣琬
S10_39859381,蔣琬
S11_34849381,蔣琬
S12_78348493,蔣琬
S02_6295FF77,鍾會
S03_70947079,鍾會
S04_73958778,鍾會
S05_62968381,鍾會
S06_58938476,鍾會
S07_86916462,鍾會
S08_64917967,鍾會
S09_77429180,鍾會
S10_56917957,鍾會
S11_51917966,鍾會
S12_82519179,鍾會
S01_78167318,蔣幹
S04_22682613,蔣幹
S05_13673939,蔣幹
S06_20701942,蔣幹
S07_18686351,蔣幹
S08_17666244,蔣幹
S09_08076763,蔣幹
S10_07696247,蔣幹
S11_06656447,蔣幹
S12_19066664,蔣幹
S03_72413749,蔣奇
S02_7033FF61,蔣義渠
S03_71353060,蔣義渠
S04_71363260,蔣義渠
S05_71394258,蔣義渠
S06_59344762,蔣義渠
S07_53324150,蔣義渠
S08_63394753,蔣義渠
S09_66645256,蔣義渠
S10_60625057,蔣義渠
S11_58575155,蔣義渠
S12_71585951,蔣義渠
S02_2072FF54,向舉
S03_24697358,向舉
S08_60857580,小喬
S09_24327270,小喬
S11_12737792,小喬
S12_40127477,小喬
S01_89785955,蔣欽
S03_67645257,蔣欽
S04_79685067,蔣欽
S05_78704066,蔣欽
S06_66675363,蔣欽
S07_84534886,蔣欽
S08_85444076,蔣欽
S09_79854536,蔣欽
S10_87585278,蔣欽
S11_84514274,蔣欽
S12_78845442,蔣欽
S09_08176461,蔣顯
S03_43546262,尚弘
S04_26827051,蔣濟
S05_30867150,蔣濟
S06_33848857,蔣濟
S07_68857254,蔣濟
S08_64807854,蔣濟
S09_68498180,蔣濟
S10_42877755,蔣濟
S11_43857756,蔣濟
S12_48438577,蔣濟
S01_85436739,譙周
S04_21766364,譙周
S05_16865963,譙周
S06_26816657,譙周
S07_19738260,譙周
S08_12677456,譙周
S09_04056673,譙周
S10_09657254,譙周
S11_03667150,譙周
S12_16036771,譙周
S04_57484439,蔣舒
S05_58413615,蔣舒
S06_48352515,蔣舒
S07_51283234,蔣舒
S08_62333433,蔣舒
S09_69803331,蔣舒
S10_72353322,蔣舒
S11_76352930,蔣舒
S02_6833FF51,焦觸
S03_65343050,焦觸
S11_72333239,焦觸
S12_65763332,焦觸
S01_82572231,鍾進
S03_72584751,鍾進
S01_89853983,向寵
S02_8541FF70,向寵
S03_40857378,向寵
S04_40847579,向寵
S05_70716176,向寵
S06_42737574,向寵
S07_74685371,向寵
S08_66775671,向寵
S09_72567767,向寵
S10_59766771,向寵
S11_61766771,向寵
S12_76617767,向寵
S08_10101040,少帝
S09_03010203,少帝
S11_05090411,少帝
S12_14090503,少帝
S08_22766256,邵悌
S09_20167265,邵悌
S10_16786559,邵悌
S11_15726654,邵悌
S09_62736446,蔣班
S10_73664152,蔣班
S11_73624148,蔣班
S08_46687674,蔣斌
S09_37246673,蔣斌
S10_28677471,蔣斌
S11_23647374,蔣斌
S12_58326574,蔣斌
S01_61168043,鍾繇
S02_1679FF24,鍾繇
S03_15687730,鍾繇
S04_15677931,鍾繇
S05_08769256,鍾繇
S06_20749554,鍾繇
S07_76818878,鍾繇
S08_52799077,鍾繇
S09_60157795,鍾繇
S10_26789272,鍾繇
S11_24769180,鍾繇
S12_70247791,鍾繇
S09_75775650,鍾離斐
S10_68756173,鍾離牧
S11_72736571,鍾離牧
S12_80727365,鍾離牧
S03_52697463,向朗
S05_19806863,向朗
S06_27776763,向朗
S07_24687471,向朗
S08_24727470,向朗
S09_28187274,向朗
S10_15717470,向朗
S11_18737469,向朗
S12_28187474,向朗
S01_78393475,徐榮
S02_4135FF38,徐榮
S03_54384540,徐榮
S04_54394440,徐榮
S05_56394149,徐榮
S06_63335140,徐榮
S07_68464553,徐榮
S08_68534245,徐榮
S09_76716640,徐榮
S10_73644745,徐榮
S11_76574342,徐榮
S12_80766243,徐榮
S02_5095FF80,諸葛恪
S03_52958375,諸葛恪
S04_50918376,諸葛恪
S05_53938074,諸葛恪
S06_53928072,諸葛恪
S07_62918268,諸葛恪
S08_43898262,諸葛恪
S09_61379078,諸葛恪
S10_46908049,諸葛恪
S11_47908060,諸葛恪
S12_72479080,諸葛恪
S10_17776775,諸葛喬
S11_27757077,諸葛喬
S12_62277570,諸葛喬
S01_84209470,諸葛瑾
S02_5293FF92,諸葛瑾
S03_55918095,諸葛瑾
S04_47899094,諸葛瑾
S05_41919494,諸葛瑾
S06_42889489,諸葛瑾
S07_58879288,諸葛瑾
S08_54819189,諸葛瑾
S09_74337992,諸葛瑾
S10_35818988,諸葛瑾
S11_34818990,諸葛瑾
S12_75348189,諸葛瑾
S05_43776071,諸葛均
S06_45746567,諸葛均
S07_52686560,諸葛均
S08_46586570,諸葛均
S09_28275065,諸葛均
S10_30566566,諸葛均
S11_25516671,諸葛均
S12_29255266,諸葛均
S04_57293340,諸葛緒
S08_60396857,諸葛緒
S09_48413858,諸葛緒
S10_43274850,諸葛緒
S11_40294648,諸葛緒
S04_77715061,諸葛尚
S05_77612571,諸葛尚
S06_75713471,諸葛尚
S07_56584654,諸葛尚
S08_73495069,諸葛尚
S09_69725270,諸葛尚
S10_73555568,諸葛尚
S11_77625568,諸葛尚
S12_64796255,諸葛尚
S04_71684967,諸葛靚
S05_73685269,諸葛靚
S06_57545465,諸葛靚
S07_71555663,諸葛靚
S08_67555268,諸葛靚
S09_70566563,諸葛靚
S10_65675768,諸葛靚
S11_63666568,諸葛靚
S04_60726080,諸葛瞻
S05_70793281,諸葛瞻
S06_52766880,諸葛瞻
S07_55646567,諸葛瞻
S08_71626178,諸葛瞻
S09_73657478,諸葛瞻
S10_61726170,諸葛瞻
S11_60707275,諸葛瞻
S12_70577672,諸葛瞻
S02_7971FF82,諸葛誕
S03_72705980,諸葛誕
S04_82715984,諸葛誕
S05_83735683,諸葛誕
S06_79737281,諸葛誕
S07_83706282,諸葛誕
S08_72706582,諸葛誕
S09_80707676,諸葛誕
S10_71756682,諸葛誕
S11_72717582,諸葛誕
S12_72727675,諸葛誕
S01_6972A097,諸葛亮
S02_65A0FF98,諸葛亮
S03_61A09295,諸葛亮
S04_55A09696,諸葛亮
S05_60A09697,諸葛亮
S06_55A09898,諸葛亮
S07_78929885,諸葛亮
S08_50A09891,諸葛亮
S09_9233A098,諸葛亮
S10_37A09892,諸葛亮
S11_38A09592,諸葛亮
S12_9838A095,諸葛亮
S01_90915665,徐晃
S02_9245FF68,徐晃
S03_91494162,徐晃
S04_91483761,徐晃
S05_93685763,徐晃
S06_89685967,徐晃
S07_91745372,徐晃
S08_90695673,徐晃
S09_84917152,徐晃
S10_89745273,徐晃
S11_90744871,徐晃
S12_91907848,徐晃
S11_16807084,徐氏
S12_48168070,徐氏
S04_71404860,徐質
S05_66364758,徐質
S06_73345360,徐質
S07_64434542,徐質
S08_80363848,徐質
S09_53802720,徐質
S10_80241843,徐質
S11_83242644,徐質
S12_68832426,徐質
S01_81379681,徐庶
S02_6496FF85,徐庶
S03_65958785,徐庶
S04_67968884,徐庶
S05_68978685,徐庶
S06_70968183,徐庶
S07_84918084,徐庶
S08_68968785,徐庶
S09_88659680,徐庶
S10_64948081,徐庶
S11_64938081,徐庶
S12_87649380,徐庶
S02_6354FF48,徐商
S03_66554051,徐商
S01_79864956,徐盛
S02_6474FF68,徐盛
S03_65707771,徐盛
S04_80837078,徐盛
S05_84846978,徐盛
S06_76837376,徐盛
S07_83816468,徐盛
S08_81826479,徐盛
S09_88898468,徐盛
S10_81776270,徐盛
S11_81786573,徐盛
S12_86817865,徐盛
S06_41728170,徐邈
S07_43618685,徐邈
S08_42598378,徐邈
S09_47346884,徐邈
S10_32708480,徐邈
S11_32678279,徐邈
S12_55326882,徐邈
S08_66485456,岑威
S03_70513874,沈瑩
S04_76513859,沈瑩
S05_75563762,沈瑩
S06_72514161,沈瑩
S07_73384262,沈瑩
S08_72534867,沈瑩
S09_72805439,沈瑩
S10_81614468,沈瑩
S11_77614265,沈瑩
S02_4849FF47,審榮
S03_55485249,審榮
S03_63524638,秦琪
S03_67544648,申儀
S06_61515550,申儀
S07_54525147,申儀
S08_55545647,申儀
S09_60635652,申儀
S10_61595747,申儀
S11_59595647,申儀
S12_55596056,申儀
S11_28847675,辛憲英
S12_42288476,辛憲英
S03_34627727,岑昏
S04_19487219,岑昏
S05_10467113,岑昏
S06_16447517,岑昏
S07_17463314,岑昏
S08_10302814,岑昏
S09_01023002,岑昏
S10_02300702,岑昏
S11_01331304,岑昏
S11_04716694,甄氏
S12_35047266,甄氏
S03_67545060,任峻
S09_53344572,辛敞
S10_29467068,辛敞
S11_26426867,辛敞
S03_72564860,申耽
S04_72554860,申耽
S05_68595061,申耽
S06_58575753,申耽
S07_58483656,申耽
S08_57483944,申耽
S09_59666342,申耽
S10_62545845,申耽
S11_62524147,申耽
S12_56625441,申耽
S01_93663278,審配
S02_7280FF71,審配
S03_71678075,審配
S04_70698476,審配
S05_73698775,審配
S06_66688574,審配
S07_78806172,審配
S08_70836376,審配
S09_82598571,審配
S10_61837370,審配
S11_60837370,審配
S12_80608373,審配
S01_89743578,辛毗
S02_4878FF81,辛毗
S03_50747983,辛毗
S04_51738082,辛毗
S05_41748082,辛毗
S06_28748580,辛毗
S07_28678379,辛毗
S08_28778473,辛毗
S09_32237882,辛毗
S10_25788376,辛毗
S11_24787972,辛毗
S12_39247979,辛毗
S02_7163FF67,辛評
S03_70655864,辛評
S04_70675465,辛評
S05_63766366,辛評
S06_51756978,辛評
S07_31646866,辛評
S08_34747665,辛評
S09_74467274,辛評
S10_54747567,辛評
S11_43767568,辛評
S12_69437775,辛評
S04_31716567,秦宓
S05_22756162,秦宓
S06_27766865,秦宓
S07_18746576,秦宓
S08_18716676,秦宓
S09_15067178,秦宓
S10_06707176,秦宓
S11_07727876,秦宓
S12_31077378,秦宓
S03_59484265,辛明
S03_65444056,秦良
S03_66372147,秦朗
S08_72422634,秦朗
S09_68703718,秦朗
S10_70381639,秦朗
S11_70351542,秦朗
S12_58703515,秦朗
S10_63382145,眭元進
S11_68453249,眭元進
S07_67462138,眭固
S08_67402134,眭固
S09_67744007,眭固
S10_72400721,眭固
S11_71380733,眭固
S12_63713807,眭固
S11_06364289,鄒氏
S12_24067762,鄒氏
S03_62604768,鄒靖
S05_67664768,鄒靖
S08_73645871,鄒靖
S09_72706557,鄒靖
S10_65665468,鄒靖
S11_64665967,鄒靖
S09_68713645,鄒丹
S10_71363840,鄒丹
S11_64343739,鄒丹
S12_61643437,鄒丹
S01_82453724,成宜
S02_6135FF38,成宜
S03_63383239,成宜
S04_61363049,成宜
S05_66283047,成宜
S06_64223438,成宜
S07_68614263,成宜
S08_66404751,成宜
S09_74703856,成宜
S10_71404552,成宜
S11_72414856,成宜
S12_74724148,成宜
S10_58807068,成公英
S11_71806268,成公英
S12_73718062,成公英
S08_68191717,成濟
S11_32828178,石韜
S09_65706252,盛曼
S10_69665158,盛曼
S11_68665057,盛曼
S03_72432953,成廉
S04_59566063,石苞
S06_63596665,石苞
S07_74634358,石苞
S08_69584859,石苞
S09_72715643,石苞
S10_67585362,石苞
S11_71565360,石苞
S12_70725753,石苞
S03_40617862,薛瑩
S05_14637863,薛瑩
S06_23647764,薛瑩
S07_21567859,薛瑩
S08_25527859,薛瑩
S09_51166674,薛瑩
S10_12657760,薛瑩
S11_18647462,薛瑩
S09_14157173,薛珝
S10_14717662,薛珝
S11_15687249,薛珝
S01_53325023,薛綜
S02_3373FF66,薛綜
S03_35627465,薛綜
S04_34637366,薛綜
S05_28628273,薛綜
S06_33677963,薛綜
S07_28788067,薛綜
S08_28708066,薛綜
S09_39117280,薛綜
S10_16728064,薛綜
S11_16728063,薛綜
S12_34167380,薛綜
S08_67423844,薛則
S03_49616551,薛悌
S03_61513946,薛蘭
S03_62544267,薛禮
S04_76613761,全禕
S05_76623563,全禕
S06_69623963,全禕
S07_53464856,全禕
S08_59514755,全禕
S09_64713937,全禕
S10_66453456,全禕
S11_68443256,全禕
S04_77664063,全懌
S05_78634061,全懌
S08_64484254,全懌
S09_63633947,全懌
S10_62374654,全懌
S11_63384353,全懌
S08_65534961,全紀
S09_64685370,全紀
S10_69557064,全紀
S11_69617063,全紀
S06_61685156,單經
S07_60485057,單經
S08_60464957,單經
S09_70724963,單經
S10_63444855,單經
S11_68434954,單經
S12_71684349,單經
S08_37284656,全尚
S09_03080440,全尚
S10_06113856,全尚
S11_04124159,全尚
S01_73522253,全琮
S02_5227FF67,全琮
S03_82703673,全琮
S04_82683673,全琮
S05_85766278,全琮
S06_77746575,全琮
S07_80635873,全琮
S08_74656373,全琮
S09_79707172,全琮
S10_70737264,全琮
S11_72716167,全琮
S12_78727561,全琮
S04_79653663,全端
S05_75603162,全端
S06_73614060,全端
S07_67424158,全端
S08_67423955,全端
S09_69673643,全端
S10_65383957,全端
S11_64393759,全端
S12_67643937,全端
S06_78422821,千萬
S03_69655368,曹安民
S03_69687174,曹宇
S04_69677175,曹宇
S05_71647174,曹宇
S06_55677580,曹宇
S07_52344456,曹宇
S08_52364956,曹宇
S09_51253442,曹宇
S10_44355260,曹宇
S11_43375260,曹宇
S12_50433752,曹宇
S01_81418495,曹叡
S02_7183FF84,曹叡
S03_68807273,曹叡
S04_65807373,曹叡
S05_56817480,曹叡
S06_55827694,曹叡
S07_74848290,曹叡
S08_58858289,曹叡
S09_80508589,曹叡
S10_48848290,曹叡
S11_52828288,曹叡
S12_72528282,曹叡
S03_56484346,宋果
S03_43505259,曹奐
S04_28383960,曹奐
S05_17444664,曹奐
S06_24425180,曹奐
S07_26374863,曹奐
S08_25294863,曹奐
S09_08082640,曹奐
S10_13314064,曹奐
S11_15304565,曹奐
S12_30283045,曹奐
S03_64594450,曹羲
S04_67484160,曹羲
S05_67384459,曹羲
S06_57717066,曹羲
S07_41586446,曹羲
S08_41223840,曹羲
S09_18244840,曹羲
S10_26586445,曹羲
S11_26505345,曹羲
S01_88604391,曹休
S02_7468FF71,曹休
S03_72655878,曹休
S04_73655974,曹休
S05_74655473,曹休
S06_71706172,曹休
S07_73685861,曹休
S08_74606367,曹休
S09_74734342,曹休
S10_75635969,曹休
S11_75585667,曹休
S12_74756256,曹休
S03_71625474,曹訓
S04_69565269,曹訓
S05_64465267,曹訓
S06_63304662,曹訓
S07_36284438,曹訓
S08_36203238,曹訓
S09_11360721,曹訓
S10_37071326,曹訓
S11_34111328,曹訓
S01_65663072,宋謙
S02_6631FF51,宋謙
S03_68302252,宋謙
S08_77534862,宋謙
S09_66754739,宋謙
S10_78443964,宋謙
S11_78423964,宋謙
S12_66784239,宋謙
S01_74593660,宋憲
S02_5743FF38,宋憲
S03_59454133,宋憲
S04_58474838,宋憲
S05_66434534,宋憲
S06_63415127,宋憲
S07_55323630,宋憲
S08_71463736,宋憲
S09_68764136,宋憲
S10_78362829,宋憲
S11_77382731,宋憲
S12_68773827,宋憲
S03_66606859,曹彥
S01_61615992,曹昂
S02_5952FF60,曹昂
S03_60545067,曹昂
S04_60534968,曹昂
S05_67524374,曹昂
S06_65624584,曹昂
S07_64594658,曹昂
S08_64565377,曹昂
S09_72606573,曹昂
S10_62687477,曹昂
S11_67666877,曹昂
S12_74676968,曹昂
S01_76482985,曹洪
S02_7250FF70,曹洪
S03_74474175,曹洪
S04_75454270,曹洪
S05_79456371,曹洪
S06_69446472,曹洪
S07_73513858,曹洪
S08_82494451,曹洪
S09_80814024,曹洪
S10_80474054,曹洪
S11_81443554,曹洪
S12_79814435,曹洪
S01_82652587,曹純
S02_6252FF47,曹純
S03_60514243,曹純
S04_62514449,曹純
S05_63634461,曹純
S06_57727271,曹純
S07_70434053,曹純
S08_75606276,曹純
S09_71695949,曹純
S10_71624375,曹純
S11_71603572,曹純
S12_75716335,曹純
S08_69413949,曹遵
S02_9260FF72,曹彰
S03_93423970,曹彰
S04_94413870,曹彰
S05_92412479,曹彰
S06_88372583,曹彰
S07_86282664,曹彰
S08_88403772,曹彰
S09_88914435,曹彰
S10_88393068,曹彰
S11_90403576,曹彰
S12_82904035,曹彰
S01_74429297,曹植
S02_1580FF80,曹植
S03_15768283,曹植
S04_14897582,曹植
S05_10918084,曹植
S06_19906694,曹植
S07_26906478,曹植
S08_26796678,曹植
S09_22318475,曹植
S10_22857079,曹植
S11_22817080,曹植
S12_33228170,曹植
S01_84797890,曹真
S02_6556FF62,曹真
S03_73614872,曹真
S04_71615072,曹真
S05_79685574,曹真
S06_67655675,曹真
S07_74584878,曹真
S08_71676583,曹真
S09_83716766,曹真
S10_72677187,曹真
S11_74687288,曹真
S12_81747072,曹真
S01_74566487,曹仁
S02_8464FF63,曹仁
S03_83625767,曹仁
S04_83615868,曹仁
S05_85686071,曹仁
S06_79625570,曹仁
S07_85744373,曹仁
S08_84585478,曹仁
S09_86884249,曹仁
S10_88605380,曹仁
S11_86564676,曹仁
S12_89866246,曹仁
S03_70575249,曹性
S05_67464246,曹性
S06_69516637,曹性
S07_68313045,曹性
S08_68313042,曹性
S09_58713729,曹性
S10_74392834,曹性
S11_74382739,曹性
S12_54743827,曹性
S12_36027577,曹節
S01_889493A0,曹操
S02_9195FF95,曹操
S03_89949098,曹操
S04_88929798,曹操
S05_87969798,曹操
S06_80959897,曹操
S07_92939297,曹操
S08_68919496,曹操
S09_99729296,曹操
S10_71929696,曹操
S11_72919496,曹操
S12_99729194,曹操
S02_6454FF64,曹爽
S03_65524862,曹爽
S04_64504961,曹爽
S05_64425467,曹爽
S06_62317167,曹爽
S07_56306965,曹爽
S08_56233558,曹爽
S09_35283172,曹爽
S10_34306948,曹爽
S11_33306651,曹爽
S12_39333066,曹爽
S09_50259184,曹沖
S10_07807477,曹沖
S11_21857983,曹沖
S12_31218579,曹沖
S02_3239FF57,宋忠
S03_33415560,宋忠
S03_62544367,臧霸
S04_77443372,臧霸
S05_79442872,臧霸
S06_78433572,臧霸
S07_80455271,臧霸
S08_72455266,臧霸
S09_75724652,臧霸
S10_72495669,臧霸
S11_75525671,臧霸
S12_78755356,臧霸
S01_85927497,曹丕
S02_7076FF80,曹丕
S03_68657370,曹丕
S04_75648077,曹丕
S05_75727785,曹丕
S06_69758695,曹丕
S07_83868281,曹丕
S08_71868385,曹丕
S09_65708685,曹丕
S10_70868784,曹丕
S11_71838682,曹丕
S12_70718386,曹丕
S01_45182715,曹豹
S02_1913FF15,曹豹
S03_52242021,曹豹
S04_67151613,曹豹
S05_69121716,曹豹
S06_70161416,曹豹
S07_68211926,曹豹
S08_69362828,曹豹
S09_61733528,曹豹
S10_70342326,曹豹
S11_69322126,曹豹
S12_54693221,曹豹
S03_50475456,曹芳
S04_53475555,曹芳
S05_53375558,曹芳
S06_20316074,曹芳
S07_18306271,曹芳
S08_18305871,曹芳
S09_07062955,曹芳
S10_08285471,曹芳
S11_03274872,曹芳
S12_20142748,曹芳
S03_69574884,宗寶
S03_64373135,曹髦
S04_63353039,曹髦
S05_61343057,曹髦
S06_32303579,曹髦
S07_16347174,曹髦
S08_28326874,曹髦
S09_61695676,曹髦
S10_43597276,曹髦
S11_61597580,曹髦
S12_54615975,曹髦
S03_63606542,曹熊
S04_64596647,曹熊
S05_44396270,曹熊
S06_27446983,曹熊
S07_14343553,曹熊
S08_14313961,曹熊
S09_14065055,曹熊
S10_03536567,曹熊
S11_05526468,曹熊
S12_09055364,曹熊
S04_36724073,宗預
S08_70443239,宋揚
S03_64524163,沮鵠
S05_57603164,沮鵠
S09_66486867,沮鵠
S10_53676671,沮鵠
S11_51666772,沮鵠
S01_85568853,沮授
S02_6184FF76,沮授
S03_60857375,沮授
S04_53878880,沮授
S05_60909185,沮授
S06_54888579,沮授
S07_28858473,沮授
S08_33858776,沮授
S09_79319392,沮授
S10_37889076,沮授
S11_35908974,沮授
S12_78359089,沮授
S03_69301673,蘇飛
S04_68301675,蘇飛
S05_70402674,蘇飛
S06_63493071,蘇飛
S07_58414363,蘇飛
S08_68485067,蘇飛
S09_70696158,蘇飛
S10_62676666,蘇飛
S11_63666263,蘇飛
S12_69636662,蘇飛
S03_70625887,祖茂
S04_70625883,祖茂
S05_74635877,祖茂
S06_68715476,祖茂
S07_64434860,祖茂
S08_69585061,祖茂
S09_72706453,祖茂
S10_74625563,祖茂
S11_71625365,祖茂
S12_70716653,祖茂
S03_59442552,蘇由
S09_56654837,蘇由
S10_61483546,蘇由
S11_59494149,蘇由
S03_70604971,孫異
S04_65584770,孫異
S05_68584565,孫異
S06_62575571,孫異
S07_63363942,孫異
S08_65424051,孫異
S09_73696068,孫異
S10_68576359,孫異
S11_71556261,孫異
S02_3937FF79,孫和
S03_39505880,孫和
S04_36485177,孫和
S05_16715178,孫和
S06_25716177,孫和
S07_32436352,孫和
S08_33687270,孫和
S09_32446672,孫和
S10_31677370,孫和
S11_39687176,孫和
S12_31396871,孫和
S03_67493830,孫觀
S11_78513966,孫觀
S12_72785139,孫觀
S01_88853288,孫桓
S02_5647FF63,孫桓
S03_70525873,孫桓
S04_71605273,孫桓
S05_75704880,孫桓
S06_65706278,孫桓
S07_72686663,孫桓
S08_75756979,孫桓
S09_85727874,孫桓
S10_73776878,孫桓
S11_73726878,孫桓
S12_82737668,孫桓
S03_74725366,孫冀
S04_63705269,孫冀
S05_70502852,孫冀
S08_60685466,孫冀
S09_66625057,孫冀
S10_65526066,孫冀
S11_67516066,孫冀
S03_42586559,孫休
S04_38696466,孫休
S05_39616780,孫休
S06_43647085,孫休
S07_41638684,孫休
S08_41638483,孫休
S09_64397972,孫休
S10_42797583,孫休
S11_39787581,孫休
S12_57427876,孫休
S03_59596853,孫匡
S04_45576651,孫匡
S05_55515370,孫匡
S06_54587275,孫匡
S07_38466656,孫匡
S08_39446456,孫匡
S09_42514464,孫匡
S10_52476456,孫匡
S11_46446556,孫匡
S04_68413347,孫歆
S05_69393141,孫歆
S06_63333237,孫歆
S07_64323735,孫歆
S08_67323835,孫歆
S09_72714344,孫歆
S10_70384035,孫歆
S11_69353836,孫歆
S01_79367834,孫乾
S02_3778FF91,孫乾
S03_38707790,孫乾
S04_41707490,孫乾
S05_33757990,孫乾
S06_33737585,孫乾
S07_56648587,孫乾
S08_38648586,孫乾
S09_33327186,孫乾
S10_35728788,孫乾
S11_33788484,孫乾
S12_34337984,孫乾
S01_37968598,孫堅
S02_9087FF89,孫堅
S03_90847287,孫堅
S04_92836891,孫堅
S05_94855993,孫堅
S06_95765995,孫堅
S07_90746192,孫堅
S08_90716292,孫堅
S09_96917778,孫堅
S10_89777291,孫堅
S11_90747391,孫堅
S12_94907973,孫堅
S01_93939499,孫權
S02_8789FF98,孫權
S03_86877198,孫權
S04_82877397,孫權
S05_82887996,孫權
S06_77837896,孫權
S07_74818385,孫權
S08_67838693,孫權
S09_73678389,孫權
S10_68838994,孫權
S11_67808995,孫權
S12_79678089,孫權
S03_70625146,孫皓
S04_75642547,孫皓
S05_75611057,孫皓
S06_78671380,孫皓
S07_56283033,孫皓
S08_54282529,孫皓
S09_10314010,孫皓
S10_28300504,孫皓
S11_28310603,孫皓
S12_41737123,孫皓
S10_60697175,孫皎
S11_72667173,孫皎
S12_77726771,孫皎
S01_65988999,孫策
S02_9488FF93,孫策
S03_91857489,孫策
S04_93856992,孫策
S05_95836297,孫策
S06_96786497,孫策
S07_92705890,孫策
S08_91787094,孫策
S09_95927572,孫策
S10_90696692,孫策
S11_92697092,孫策
S12_96927470,孫策
S11_22627280,孫氏
S12_23226372,孫氏
S03_76685980,孫秀
S04_72416061,孫秀
S05_71405968,孫秀
S06_57597568,孫秀
S07_54535660,孫秀
S08_58475660,孫秀
S09_61524961,孫秀
S10_52535867,孫秀
S11_51535768,孫秀
S09_22243861,孫述
S04_69615946,孫峻
S05_70505335,孫峻
S06_69516132,孫峻
S07_26343523,孫峻
S08_51433723,孫峻
S09_58697419,孫峻
S10_72682810,孫峻
S11_70652611,孫峻
S12_64706526,孫峻
S03_72322170,孫韶
S04_72332270,孫韶
S05_79597178,孫韶
S06_80687478,孫韶
S07_76565874,孫韶
S08_76684862,孫韶
S09_80787665,孫韶
S10_78736873,孫韶
S11_79756974,孫韶
S12_80797669,孫韶
S08_80656290,孫尚香
S09_77847271,孫尚香
S11_86676386,孫尚香
S12_76867063,孫尚香
S09_71744443,孫震
